image_path,mask_path
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD228.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_228.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0044.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0044.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA14.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_14.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC101.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_101.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD251.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_251.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD290.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_290.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU56.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_56.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN12.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_12.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU33.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_33.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD175.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_175.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU16.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_16.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU68.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_68.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU15.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_15.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU55.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_55.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU36.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_36.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD209.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_209.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC083.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_083.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU151.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_151.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU32.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_32.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD269.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_269.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF03.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_03.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU130.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_130.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU145.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_145.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU113.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_113.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU161.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_161.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU51.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_51.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC034.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_034.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN39.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_39.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU165.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_165.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD297.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_297.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD234.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_234.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA30.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_30.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC049.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_049.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD224.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_224.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU43.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_43.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC009.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_009.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD167.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_167.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD170.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_170.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU60.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_60.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN75.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_75.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU134.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_134.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU76.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_76.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF26.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_26.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA15.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_15.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU12.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_12.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU31.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_31.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD310.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_310.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU52.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_52.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0127.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0127.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD160.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_160.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD232.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_232.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN64.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_64.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF38.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_38.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC047.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_047.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0065.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0065.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0166.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0166.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD227.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_227.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0010.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0010.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0054.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0054.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0151.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0151.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD178.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_178.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD162.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_162.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF41.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_41.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0094.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0094.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD255.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_255.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC010.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_010.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU15.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_15.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU36.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_36.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0029.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0029.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0137.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0137.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC040.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_040.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC045.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_045.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0035.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0035.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU73.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_73.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC012.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_012.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD247.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_247.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU190.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_190.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU155.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_155.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD294.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_294.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU64.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_64.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0049.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0049.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD174.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_174.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD288.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_288.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU39.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_39.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC068.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_068.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU2.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_2.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA124.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_124.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU06.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_06.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC030.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_030.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0095.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0095.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0112.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0112.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD230.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_230.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU102.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_102.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD233.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_233.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD238.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_238.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU59.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_59.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0142.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0142.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU189.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_189.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU37.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_37.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU21.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_21.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC076.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_076.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0168.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0168.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU45.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_45.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD295.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_295.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU138.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_138.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/IU1.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_iu_1.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC121.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_121.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA45.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_45.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN77.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_77.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU110.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_110.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF30.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_30.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0131.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0131.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU142.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_142.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/EMC065.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_emc_065.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/AHN16.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_ahn_16.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD242.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_242.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD286.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_286.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0096.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0096.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD205.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_205.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU66.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_66.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NU26.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nu_26.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCA126.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mca_126.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/MCF25.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_mcf_25.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/CAD102.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_cad_102.nii.gz
/home/huy/quan_nguyen/aima/pancrea_cyst/data/images/NYU0130.nii.gz,/home/huy/quan_nguyen/aima/pancrea_cyst/data/masks/cyst_nyu_0130.nii.gz
