image_path,mask_path
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0074.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0074.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU108.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU108.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU118.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU118.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD149.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD149.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0040.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0040.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD228.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD228.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0044.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0044.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA14.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA14.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC101.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC101.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD251.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD251.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD290.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD290.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU56.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU56.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN12.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN12.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU33.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU33.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD175.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD175.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU16.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU16.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU68.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU68.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU15.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU15.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU55.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU55.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU36.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU36.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD209.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD209.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC083.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC083.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU151.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU151.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU32.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU32.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD269.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD269.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF03.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF03.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU130.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU130.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU145.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU145.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU113.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU113.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU161.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU161.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU51.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU51.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC034.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC034.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN39.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN39.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU165.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU165.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD297.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD297.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD234.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD234.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA30.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA30.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC049.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC049.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD224.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD224.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU43.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU43.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC009.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC009.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD167.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD167.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD170.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD170.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU60.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU60.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN75.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN75.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU134.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU134.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU76.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU76.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF26.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF26.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA15.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA15.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU12.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU12.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU31.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU31.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD310.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD310.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU52.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU52.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0127.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0127.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD160.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD160.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD232.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD232.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/AHN64.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/AHN64.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF38.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF38.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC047.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC047.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0065.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0065.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0166.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0166.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD227.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD227.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0010.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0010.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0054.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0054.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0151.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0151.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD178.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD178.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD162.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD162.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCF41.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCF41.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0094.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0094.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD255.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD255.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC010.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC010.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU15.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU15.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU36.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU36.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0029.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0029.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0137.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0137.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC040.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC040.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC045.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC045.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0035.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0035.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU73.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU73.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC012.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC012.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD247.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD247.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU190.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU190.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU155.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU155.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD294.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD294.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU64.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU64.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NYU0049.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NYU0049.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD174.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD174.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/CAD288.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/CAD288.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU39.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU39.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/EMC068.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/EMC068.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/IU2.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/IU2.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/MCA124.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/MCA124.nii.gz
/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/images/NU06.nii.gz,/workspace/team/pancrea_cyst_mri/approach_b/cropped/roi256/masks/NU06.nii.gz
